Sentence,Label
Job has been restarted once the source job gets completed and it completed successfully.,1
Job executed successfully at back end.,1
job has been rerun after data fix,1
liaising with dev team,1
Then issue was fixed and job was re-started.,1
The job abended as the source file is not available.,1
Hence confirmed the job as success.,1
Job executed successfully after re-run.,1
job has been re run after data fix.,1
"tbload issue, job has been rerun",1
Job got executed successfully on Re-run.,1
The job abended due to the brj environment issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Previous jobs were over-running and hence deadline breached.,1
Self-lock occurred.,1
brj issue.,1
Job re-run once the issue was fixed.,1
rerun was successful after data fix,1
CRM Source was not available.,1
Later after re-running the job completed successfully.,1
Job executed successfully at back end.,1
"scheduler issue, job has been reprocessed",1
Self-lock occurred.,1
The job abended due to the duplicate data issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
Self-lock occurred.,1
Job completed successfully on re-run.,1
The job abended due to the brj environment issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
On re-run job completed successfully.,1
Then issue was fixed and job was re-started.,1
The job abended due to the brj Connectivity Issue.,1
The job was restarted and completed successfully,1
Job was not triggering from brj.,1
Manually executed the job from back end.,1
tdata tbload issue.,1
Job re-run successfully after tbload release.,1
Job executed successfully at back end.,1
Source issue and job re-run once the issue was resolved.,1
The job was restarted after the older sessions are closed.,1
tbload was released and job re-run successfully.,1
"self lock occuured , completed the job by running the script",1
the job was restarted and completed successfully.,1
"tbload issue, job has been re run",1
BW issue.,1
Job completed once by running manually.,1
Then issue was fixed and job was re-started.,1
"TODS server issue, job is progressing in back end",1
"scheduler issue, job has been reprocessed",1
Duplicate issue in source file.,1
Job re-run and completed successfully once the file is corrected,1
Self-lock occurred.,1
Job was not triggering from brj.,1
Manually executed the job from back end.,1
job will be run along with next day's batch,1
Job executed successfully at back end.,1
The job abended due to the duplicate data issue.,1
The issue is fixed and the job was restarted and completed successfully.,1
The job abended as the source file is not available.,1
Job completed successfully on re-run.,1
Job was executed sucessfully on the rerun,1
"extraction issue, liaising with source team",1
Previous day's batch was not closed.,1
Job re-run once it was closed and completed successfully.,1
"login time out,job has been rerun",1
"brj issue , on rerun the job completed successfully",1
tdata tbload issue.,1
Job re-run successfully after tbload release.,1
scheduler issue job has been reprocessed,1
"duplicate issue, liaising with dev team",1
job will be run along with today's load,1
Source issue and job re-run once the issue was resolved.,1
Self-lock occurred.,1
"Self lock occurred , completed the job my running the script",1
Batch is progressing correctly,1
"source file issue, liasing with source team",1
"Connectivity issue with BW , on rerun the job completed successfully.",1
On re-run job completed successfully.,1
On re-run job completed successfully.,1
Jobs are kept on hold due to file unavailability.,1
Then issue was resolved adn job was re-started.,1
The job abended as the stream instance was still active.,1
The process state was manually updated and the job was restarted and completed successfully.,1
Then issue was fixed and job was re-started.,1
Job executed successfully at back end.,1
Self-lock occurred.,1
On re-run job completed successfully.,1
THe job abended due to the database connection time out issue.,1
The issue was fixed and the job was restarted and completed successfully.,1
"brj issue , on rerun the job completed successfully",1
Source issue and job re-run once the issue was resolved.,1
self lock,1
then issue was fixed and job was re-started.,1
self lock,1
tbload was released and job re-run successfully.,1
Source issue and job re-run once the issue was resolved.,1
Job re-run,1
Job re-run,1
Job re-run,1
Job re-run.,1
Job re-run.,1
Job re-run.,1
Jobs Re-run.,1
Job re-run.,1
"Job rerun

Thanks,
Nagapriya C",1
"login time out,job has been rerun",1
Then issue was fixed and job was re-started.,1
job has been reprocessed after data fix,1
then issue was fixed and job was re-started.,1
Wrongly triggered,1
On re-run job completed successfully.,1
Job executed successfully at back end.,1
Job completed successfully on re-run.,1
